Unnamed: 0,pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,st_mass,st_rad,st_teff,st_lum,st_spectype,sy_dist,pl_density,insolation,habitable_type,ESI,Bio_Class,v_esc,Atmosphere_Class,Adams_Score,Adams_Category,AstroBiom_Score,cluster_id,Planet_Type_ML
2695,Kepler-990 c,Kepler-990,Transit,2016,1.53,2.4013991218525303,0.538354308,0.0131638142378062,,2597.91788682223,1.05,1.08,5948.0,0.1172212003408531,,802.163,0.6704865264246811,7558.884514138973,Too Hot (Hot Zone),0.0441393830056875,Extreme Environment,14.01397289996821,Atmosphere Risk (Erosion),0.0,Not Habitable,0.4413938300568757,1.0,Rocky / Super-Earth
2696,HD 108236 e,HD 108236,Transit,2020,3.083,10.169168907814164,19.590025,0.1367,0.058,691.2981992738769,0.869,0.877,5660.0,-0.14997,,64.5978,0.3470282952092972,37.88724015796772,Too Hot (Hot Zone),0.2568503114112781,Extreme Environment,20.31565285086841,Atmosphere Likely,0.0,Not Habitable,2.568503114112781,1.0,Rocky / Super-Earth
2697,Kepler-710 b,Kepler-710,Transit,2016,1.88,3.670837583059686,4.347285527,0.0510655379888726,,1142.1692508941992,0.94,0.91,5611.0,-0.1328662905766967,,1448.34,0.5524482748071969,282.40857933070276,Too Hot (Hot Zone),0.152264354138238,Extreme Environment,15.630701704159945,Atmosphere Risk (Erosion),0.0,Not Habitable,1.5226435413823804,1.0,Rocky / Super-Earth
2699,Kepler-1371 b,Kepler-1371,Transit,2016,0.73,0.5229318473672101,3.4462039,0.0426259018743381,,1140.726466733858,0.87,0.83,5361.0,-0.2919707363793381,,515.334,1.344239062475959,280.98433075536315,Too Hot (Hot Zone),0.1688802317089811,Extreme Environment,9.467513451817393,Atmosphere Risk (Erosion),0.0,Not Habitable,1.6888023170898112,1.0,Rocky / Super-Earth
2701,Kepler-301 c,Kepler-301,Transit,2014,1.35,1.855613669424694,5.419026,0.06,,1085.9974452956417,,0.9,5815.0,-0.0804262548961941,,719.166,0.7541995303255372,230.81883480476873,Too Hot (Hot Zone),0.1824066891956844,Extreme Environment,13.1144992405545,Atmosphere Risk (Erosion),0.0,Not Habitable,1.824066891956844,1.0,Rocky / Super-Earth
2702,Kepler-865 c,Kepler-865,Transit,2023,0.89,0.7865809310784123,6.20920207,0.061,0.0,914.0,0.782,0.885,5440.0,-0.210828009844342,,586.137,1.115766694816953,165.39117025329747,Too Hot (Hot Zone),0.2466603964222808,Extreme Environment,10.516022787314473,Atmosphere Risk (Erosion),0.0,Not Habitable,2.4666039642228084,1.0,Rocky / Super-Earth
2703,TOI-4641 b,TOI-4641,Transit,2023,8.18255591,1229.99593509,22.09341,0.173,0.074,997.420904795586,1.41,1.72,6560.0,0.69461,,86.3501,2.245105386426614,165.39325476558676,Too Hot (Hot Zone),0.1415217408615015,Extreme Environment,137.14568953532034,Atmosphere Likely,0.0,Not Habitable,1.4152174086150158,0.0,Gas Giant (Jovian)
2704,Kepler-427 b,Kepler-427,Transit,2014,13.79,92.17,10.290994,0.091,0.57,1100.0,0.96,1.35,5800.0,0.29,G2 V,1017.8,0.0351476901344356,235.46004102862517,Too Hot (Hot Zone),0.0510304680429329,Extreme Environment,28.91927996484835,Atmosphere Likely,0.0,Not Habitable,0.5103046804293292,0.0,Gas Giant (Jovian)
2705,Kepler-1690 b,Kepler-1690,Transit,2020,2.81109223,8.407806248949685,234.636,0.7293101072589449,,283.3566802820033,0.94,0.862346,5404.0,-0.24308,,703.789,0.3784926157024975,1.0742256925746287,Habitable Zone (Goldilocks),0.7036526312850502,Complex Life Possible,19.345440146066405,Atmosphere Likely,1.5,Marginal (Slow Rotator),8.536526312850501,1.0,Rocky / Super-Earth
2706,TOI-3976 A b,TOI-3976 A,Transit,2023,12.27383387,55.61997123,6.607662,0.0743,0.0,1295.0,1.254,1.501,5975.0,0.41296,,516.087,0.030080845415241,468.7943539272184,Too Hot (Hot Zone),0.0386554810675194,Extreme Environment,23.812230322705133,Atmosphere Risk (Erosion),0.0,Not Habitable,0.3865548106751941,0.0,Gas Giant (Jovian)
2711,Kepler-1748 b,Kepler-1748,Transit,2021,2.71275017,7.813114460873803,5.823520184,0.0615217572169089,,1043.4045832062534,0.916,0.864,5774.0,-0.1281755468961193,,1083.28,0.3913765391797181,196.6830752308398,Too Hot (Hot Zone),0.15241236901538,Extreme Environment,18.98375011817796,Atmosphere Risk (Erosion),0.0,Not Habitable,1.524123690153801,1.0,Rocky / Super-Earth
2712,Kepler-1327 b,Kepler-1327,Transit,2016,1.8,3.3563045409264483,14.88801098,0.1192241846675592,,834.0966059445843,1.02,1.03,5885.0,0.0575501680954459,,678.069,0.5754980351382798,80.3195831451723,Too Hot (Hot Zone),0.2426251745330719,Extreme Environment,15.274578778434252,Atmosphere Risk (Erosion),0.0,Not Habitable,2.4262517453307195,1.0,Rocky / Super-Earth
2713,Kepler-214 c,Kepler-214,Transit,2014,2.13,4.7474673113040415,28.7798,0.194,,785.3001964724446,,1.352,6169.0,0.375702314154439,,1208.44,0.4912733127534232,63.11009796048122,Too Hot (Hot Zone),0.2486893524000052,Extreme Environment,16.699982068033822,Atmosphere Risk (Erosion),0.0,Not Habitable,2.486893524000053,1.0,Rocky / Super-Earth
2714,KOI-4777.01,KOI-4777,Transit,2022,0.51,99.2,0.412,0.008,0.0,1180.0,0.41,0.4,3515.0,-1.6592888499534166,,172.245,747.8270046965345,342.397965966188,Too Hot (Hot Zone),0.0196822646008223,Extreme Environment,156.00753075840066,Atmosphere Likely,0.0,Not Habitable,0.1968226460082231,2.0,Rocky / Super-Earth
2715,HAT-P-20 b,HAT-P-20,Transit,2010,9.718,2302.899,2.875317,0.0361,0.015,970.0,0.756,0.694,4595.0,-0.721,K3,71.0374,2.509251584230229,145.8765878042142,Too Hot (Hot Zone),0.1391109889305394,Extreme Environment,172.1962991041625,Atmosphere Likely,0.0,Not Habitable,1.391109889305394,3.0,Gas Giant (Jovian)
2716,Kepler-322 b,Kepler-322,Transit,2014,1.01,1.0207092017848836,1.653888,0.027,,1491.674835711231,,0.89,5388.0,-0.2226197885390951,,400.48,0.990690295151498,821.585343481525,Too Hot (Hot Zone),0.1223529768825982,Extreme Environment,11.245147156859504,Atmosphere Risk (Erosion),0.0,Not Habitable,1.223529768825982,1.0,Rocky / Super-Earth
2717,WASP-82 b,WASP-82,Transit,2015,18.15858,371.8611,2.70579,0.0433068384942383,0.0,2175.9046891530543,1.48,2.1,6480.0,0.8436284629174992,,275.664,0.0621062201632269,3719.764987402814,Too Hot (Hot Zone),0.0202813880148782,Extreme Environment,50.62024560204358,Atmosphere Likely,0.0,Not Habitable,0.2028138801487827,0.0,Gas Giant (Jovian)
2718,Kepler-804 b,Kepler-804,Transit,2016,1.94,3.916260422137013,14.37457351,0.1160852266412399,,843.6041189631064,1.01,1.05,5817.0,0.0540647033006349,,649.65,0.5363723401120957,84.04478994092132,Too Hot (Hot Zone),0.2328539877169367,Extreme Environment,15.893140835086063,Atmosphere Risk (Erosion),0.0,Not Habitable,2.328539877169367,1.0,Rocky / Super-Earth
2719,HD 110113 b,HD 110113,Transit,2021,2.05,4.55,2.541,0.035,0.093,1371.0,0.997,0.968,5732.0,-0.0421347085146977,G,106.307,0.5281409149606072,740.848153513029,Too Hot (Hot Zone),0.1130958811922576,Extreme Environment,16.664933415891515,Atmosphere Risk (Erosion),0.0,Not Habitable,1.1309588119225762,1.0,Rocky / Super-Earth
2721,Kepler-359 d,Kepler-359,Transit,2014,4.01,17.47742340873037,77.095691,0.372,,514.7755586469009,,1.086,6248.0,0.2075135839499194,,1443.21,0.2710468033734417,11.652730548741962,Too Hot (Hot Zone),0.3342484937623974,Extreme Environment,23.35292757729128,Atmosphere Likely,0.0,Not Habitable,3.3424849376239747,1.0,Rocky / Super-Earth
2723,Kepler-463 b,Kepler-463,Transit,2016,3.05,9.94621102038637,8.981016833,0.0807228725575965,,911.485072594532,0.87,0.9,5661.0,-0.1270525116156874,,394.804,0.3505566023724055,114.53923344602096,Too Hot (Hot Zone),0.176881681357249,Extreme Environment,20.20010978771198,Atmosphere Likely,0.0,Not Habitable,1.76881681357249,1.0,Rocky / Super-Earth
2724,Kepler-100 c,Kepler-100,Transit,2014,2.2,7.05,12.8159,0.10996315084,,1033.9485564412262,1.08,1.49,5825.0,0.3604461055840618,,304.645,0.6620961682945152,189.64952298578467,Too Hot (Hot Zone),0.179861884368473,Extreme Environment,20.024331810438657,Atmosphere Risk (Erosion),0.0,Not Habitable,1.7986188436847304,1.0,Rocky / Super-Earth
2725,Kepler-1294 b,Kepler-1294,Transit,2016,3.19,10.909599487683282,115.6862258,0.463097763480664,,403.0975559218079,0.99,0.97,5776.0,-0.027057943253892,,1855.7,0.3360754260939243,4.381236423992492,Too Hot (Hot Zone),0.484619714100173,Extreme Environment,20.68635041028052,Atmosphere Likely,0.0,Not Habitable,4.84619714100173,1.0,Rocky / Super-Earth
2726,Kepler-1783 b,Kepler-1783,Transit,2021,1.31946731,1.7701953192637951,8.277440071,0.0769446485446421,,1189.8957235289363,0.887,1.781,5129.0,0.2943484851567885,,264.078,0.7705933966017352,332.65315329370253,Too Hot (Hot Zone),0.1603711679754391,Extreme Environment,12.956452032530914,Atmosphere Risk (Erosion),0.0,Not Habitable,1.603711679754391,1.0,Rocky / Super-Earth
2727,Kepler-749 b,Kepler-749,Transit,2016,3.1,10.285018786256147,17.31716585,0.1210970113261328,,601.1023224946747,0.79,0.75,5009.0,-0.4979834964912552,,721.027,0.3452391254491674,21.66454905771104,Too Hot (Hot Zone),0.3067566762968168,Extreme Environment,20.37494817345701,Atmosphere Likely,0.0,Not Habitable,3.067566762968168,1.0,Rocky / Super-Earth
2728,KELT-6 b,KELT-6,Transit,2014,14.5717,165.2716,7.8457,0.0868541211667987,0.22,1313.207924437893,1.42,1.73,6102.0,0.5708708694504312,,240.726,0.0534155331003133,493.503240774084,Too Hot (Hot Zone),0.0446964597014305,Extreme Environment,37.67201236854014,Atmosphere Likely,0.0,Not Habitable,0.4469645970143049,0.0,Gas Giant (Jovian)
2729,Kepler-781 b,Kepler-781,Transit,2016,2.89,8.901220430648,13.2140732,0.1019669264524389,,688.444749694062,0.81,0.78,5162.0,-0.4116489438203515,,1064.47,0.3687703774414067,37.27626570347377,Too Hot (Hot Zone),0.2648289881678855,Extreme Environment,19.631372857075178,Atmosphere Likely,0.0,Not Habitable,2.6482898816788554,1.0,Rocky / Super-Earth
2730,Kepler-1749 b,Kepler-1749,Transit,2021,1.61301783,2.677544430479231,14.53409958,0.0955540584507652,,459.02622914253755,0.551,0.553,3957.0,-1.1721956863592051,,268.2,0.6379978013280165,7.367260707678843,Too Hot (Hot Zone),0.5360857249969557,Extreme Environment,14.411977454079144,Atmosphere Likely,0.0,Not Habitable,5.360857249969557,1.0,Rocky / Super-Earth
2731,WASP-78 b,WASP-78,Transit,2012,21.63337,352.7913,2.17518,0.0404778267018193,0.0,2293.096071111071,1.87,2.46,6100.0,0.8760794042171137,,754.258,0.0348453902030814,4588.228421380483,Too Hot (Hot Zone),0.0148018850227701,Extreme Environment,45.17224336672139,Atmosphere Risk (Erosion),0.0,Not Habitable,0.1480188502277014,0.0,Gas Giant (Jovian)
2733,K2-243 c,K2-243,Transit,2018,2.01,4.212926460491201,24.94598,0.1817,,801.0,1.29,1.39,6570.0,0.5091809287146006,,266.864,0.5187949094520471,97.8297793726425,Too Hot (Hot Zone),0.2470376632929054,Extreme Environment,16.19454406006017,Atmosphere Risk (Erosion),0.0,Not Habitable,2.470376632929054,1.0,Rocky / Super-Earth
2735,Kepler-1113 b,Kepler-1113,Transit,2016,2.81,8.401078039850217,42.3004954,0.246741855836968,,622.7774751904019,1.12,1.17,5931.0,0.1817732695929494,,1073.88,0.3786309048126519,24.962473440094364,Too Hot (Hot Zone),0.304714812134114,Extreme Environment,19.341456019273316,Atmosphere Likely,0.0,Not Habitable,3.04714812134114,1.0,Rocky / Super-Earth
2737,Kepler-87 b,Kepler-87,Transit,2013,13.49,324.2,114.73635,0.481,0.036,478.0,1.1,1.82,5600.0,0.4657847339622386,,1232.9,0.1320617845201232,12.632653416763318,Too Hot (Hot Zone),0.2403683155023405,Extreme Environment,54.83720933175112,Atmosphere Likely,0.0,Not Habitable,2.4036831550234057,0.0,Gas Giant (Jovian)
2738,Kepler-345 c,Kepler-345,Transit,2014,1.2,1.4558390586094705,9.387427,0.077,,617.7752393137956,,0.623,4504.0,-0.8437405293412141,,,0.842499455213814,24.170076240168303,Too Hot (Hot Zone),0.4098469936306178,Extreme Environment,12.320855818747855,Atmosphere Risk (Erosion),0.0,Not Habitable,4.098469936306178,1.0,Rocky / Super-Earth
2739,CoRoT-5 b,CoRoT-5,Transit,2009,15.558,148.42,4.0378962,0.04947,0.09,1438.0,1.0,1.186,6100.0,0.242378568066843,F9 V,882.472,0.039412240638983,713.9943043286289,Too Hot (Hot Zone),0.0346387563690129,Extreme Environment,34.54968920909856,Atmosphere Likely,0.0,Not Habitable,0.3463875636901291,0.0,Gas Giant (Jovian)
2740,Kepler-1177 b,Kepler-1177,Transit,2016,1.9,3.751737273039491,106.247547,0.4360749605516489,,410.7966996797068,0.98,0.97,5712.0,-0.046413886427751,,1299.97,0.546980211844218,4.72567459453044,Too Hot (Hot Zone),0.5748585617558473,Extreme Environment,15.718613070961682,Atmosphere Likely,0.0,Not Habitable,5.748585617558472,1.0,Rocky / Super-Earth
2741,HAT-P-67 b,HAT-P-67,Transit,2017,23.370765,108.0622,4.8101025,0.06505,0.0,1903.0,1.642,2.546,6406.0,0.93852,,371.686,0.0084655468888012,2051.282137431069,Too Hot (Hot Zone),0.0120616511624147,Extreme Environment,24.05333241455628,Atmosphere Risk (Erosion),0.0,Not Habitable,0.1206165116241475,0.0,Gas Giant (Jovian)
2742,Kepler-304 d,Kepler-304,Transit,2014,2.75,8.035730244887342,9.653471,0.08,,668.5282717653103,,0.687,4731.0,-0.6733848837193505,,434.684,0.3863912364183244,33.14630652950838,Too Hot (Hot Zone),0.2804693898328302,Extreme Environment,19.121464112039117,Atmosphere Likely,0.0,Not Habitable,2.8046938983283027,1.0,Rocky / Super-Earth
2743,Kepler-330 c,Kepler-330,Transit,2014,1.95,3.957959075779806,15.955387,0.116,,615.5856341090947,,0.722,5117.0,-0.4939740870049651,,717.527,0.5337863518643008,23.829225908794793,Too Hot (Hot Zone),0.3532520540409769,Extreme Environment,15.936507777212212,Atmosphere Likely,0.0,Not Habitable,3.5325205404097693,1.0,Rocky / Super-Earth
2745,Kepler-1348 b,Kepler-1348,Transit,2016,1.94,3.916260422137013,27.5722742,0.1809669870864891,,683.2999769542976,1.04,1.04,5911.0,0.0736003659603978,,1213.82,0.5363723401120957,36.1744264593239,Too Hot (Hot Zone),0.3093700035857174,Extreme Environment,15.893140835086063,Atmosphere Likely,0.0,Not Habitable,3.0937000358571742,1.0,Rocky / Super-Earth
2746,Kepler-286 c,Kepler-286,Transit,2014,1.37,1.912689035777282,3.468095,0.042,,1219.6870328470634,,0.863,5580.0,-0.1885517628519783,,1226.85,0.7438453747024549,367.2397274056803,Too Hot (Hot Zone),0.1527960663249163,Extreme Environment,13.217116425615409,Atmosphere Risk (Erosion),0.0,Not Habitable,1.5279606632491634,1.0,Rocky / Super-Earth
2748,Kepler-364 c,Kepler-364,Transit,2014,2.15,4.8397533312281515,59.980627,0.312,,597.4997092220314,,1.284,6108.0,0.3136160109704906,,891.462,0.4869763247239264,21.149827176398347,Too Hot (Hot Zone),0.3544775739846339,Extreme Environment,16.782907415280544,Atmosphere Likely,0.0,Not Habitable,3.5447757398463393,1.0,Rocky / Super-Earth
2751,K2-190 b,K2-190,Transit,2018,1.35673729,1.8747409649309357,10.098858,0.0884313812251902,,872.0918751610201,0.904597,0.912206,5631.0,-0.1245821917294333,,160.679,0.7506785110825422,95.98535854375083,Too Hot (Hot Zone),0.2495105395389524,Extreme Environment,13.14914664167628,Atmosphere Risk (Erosion),0.0,Not Habitable,2.4951053953895244,1.0,Rocky / Super-Earth
2752,Kepler-199 c,Kepler-199,Transit,2014,3.25,11.33651908817932,67.093408,0.316,,476.0912018935271,,0.967,5644.0,-0.0699091815374684,,521.054,0.3302399734380867,8.525437073881545,Too Hot (Hot Zone),0.3991037334665794,Extreme Environment,20.89166226028499,Atmosphere Likely,0.0,Not Habitable,3.991037334665794,1.0,Rocky / Super-Earth
2753,K2-224 b,K2-224,Transit,2018,1.56,2.4994052205747948,4.47904,0.0516,,1002.0,0.91,0.84,5620.0,-0.199606315632705,,275.255,0.658359152573057,237.18885637387004,Too Hot (Hot Zone),0.196149026665213,Extreme Environment,14.158943609985146,Atmosphere Risk (Erosion),0.0,Not Habitable,1.9614902666521303,1.0,Rocky / Super-Earth
2754,GJ 486 b,GJ 486,Radial Velocity,2021,1.289,2.77,1.46712127,0.01714,0.00086,696.3,0.312,0.3243,3317.0,-1.93892,,8.07426,1.293364740194921,39.17945268275425,Too Hot (Hot Zone),0.3426338849117487,Extreme Environment,16.3979002733493,Atmosphere Likely,0.0,Not Habitable,3.426338849117487,1.0,Rocky / Super-Earth
2757,Kepler-842 b,Kepler-842,Transit,2016,1.6,2.633220116762752,1.21956827,0.020564056838563,,1392.8459908326902,0.78,0.73,4848.0,-0.5782139851588818,,532.726,0.6428760050690311,624.5517415091002,Too Hot (Hot Zone),0.1189291581129975,Extreme Environment,14.350214931518572,Atmosphere Risk (Erosion),0.0,Not Habitable,1.1892915811299756,1.0,Rocky / Super-Earth
2758,Kepler-404 b,Kepler-404,Transit,2014,1.27,1.636197275519457,11.829851,0.102,,802.6298473921829,,0.884,5654.0,-0.1447824033925634,,812.524,0.7987750706383799,68.8679654766138,Too Hot (Hot Zone),0.2854173513406076,Extreme Environment,12.696697923693804,Atmosphere Risk (Erosion),0.0,Not Habitable,2.8541735134060757,1.0,Rocky / Super-Earth
2759,HAT-P-29 b,HAT-P-29,Transit,2011,13.11453,279.6904,5.72319,0.0708741658171967,0.09,1257.0844457279686,1.45,1.3,6087.0,0.3183897615929948,,313.576,0.123999338209021,414.3943647857929,Too Hot (Hot Zone),0.06421071133664,Extreme Environment,51.65795737157436,Atmosphere Likely,0.0,Not Habitable,0.6421071133664005,0.0,Gas Giant (Jovian)
2760,Kepler-1414 b,Kepler-1414,Transit,2016,1.23,1.5318086921293348,3.51576315,0.0420064763065864,,1008.7856292207996,0.8,0.75,4951.0,-0.5182159179233762,,570.835,0.8231693571487564,171.8508074841254,Too Hot (Hot Zone),0.20876882144479,Extreme Environment,12.483159627435237,Atmosphere Risk (Erosion),0.0,Not Habitable,2.0876882144479003,1.0,Rocky / Super-Earth
2761,Kepler-171 c,Kepler-171,Transit,2014,2.56,6.933848183324041,11.463462,0.098,,796.0392455226172,,0.839,5642.0,-0.1938539010979221,,863.855,0.413289557893517,66.63370280939894,Too Hot (Hot Zone),0.228316857409701,Extreme Environment,18.40950014131759,Atmosphere Likely,0.0,Not Habitable,2.2831685740970102,1.0,Rocky / Super-Earth
2762,Kepler-1001 c,Kepler-1001,Transit,2020,1.57799279,2.5591534645037335,9.18186,0.0837634604801635,,819.2036760127968,0.93,0.836475,5376.0,-0.27856,,928.978,0.6513003121627089,75.04655802299041,Too Hot (Hot Zone),0.2596766331946065,Extreme Environment,14.245263032349298,Atmosphere Risk (Erosion),0.0,Not Habitable,2.596766331946065,1.0,Rocky / Super-Earth
2763,Kepler-176 e,Kepler-176,Transit,2016,1.45,2.149899133205535,51.16579,0.2574933735256446,,458.41142928005166,0.87,0.83,5295.0,-0.3134901075065496,,527.321,0.7052028810383485,7.327870372222392,Too Hot (Hot Zone),0.555264129904367,Extreme Environment,13.620713442283389,Atmosphere Likely,0.0,Not Habitable,5.55264129904367,1.0,Rocky / Super-Earth
2764,Kepler-423 b,Kepler-423,Transit,2014,13.361,189.101,2.6843285,0.03585,0.019,1605.0,0.85,0.95,5560.0,-0.1113637731267871,G4 V,758.753,0.0792824264806426,602.0851376467697,Too Hot (Hot Zone),0.0379436032421079,Extreme Environment,42.082569150600776,Atmosphere Likely,0.0,Not Habitable,0.3794360324210793,0.0,Gas Giant (Jovian)
2767,Kepler-1879 b,Kepler-1879,Transit,2021,2.06512018,4.454381203414119,10.61340046,0.0952360619668456,,1079.6810777060266,1.023,1.388,5865.0,0.3107408480111516,,627.171,0.5057680480429088,225.4955574572282,Too Hot (Hot Zone),0.1601773135930066,Extreme Environment,16.42842162405811,Atmosphere Risk (Erosion),0.0,Not Habitable,1.6017731359300664,1.0,Rocky / Super-Earth
2769,HAT-P-7 b,HAT-P-7,Transit,2008,16.92559,584.8072,2.20474,0.038449111114456,0.0,2221.9699896495376,1.56,2.0,6389.0,0.7766813938238096,,341.079,0.1206094290397498,4044.9092815630993,Too Hot (Hot Zone),0.0246675540612812,Extreme Environment,65.75204462924715,Atmosphere Likely,0.0,Not Habitable,0.2466755406128129,0.0,Gas Giant (Jovian)
2770,Kepler-590 b,Kepler-590,Transit,2016,4.02,17.56732635201461,5.85296257,0.065612700037703,,1211.2664011615286,1.1,1.15,6000.0,0.1868905322090851,,1421.81,0.2704129650012145,357.2026832079542,Too Hot (Hot Zone),0.1044792512452399,Extreme Environment,23.383774976496294,Atmosphere Risk (Erosion),0.0,Not Habitable,1.0447925124523991,1.0,Rocky / Super-Earth
2771,TOI-771 b,TOI-771,Transit,2024,1.36,2.47,2.3260155,0.0208,0.055,543.0,0.22,0.232,3370.0,-2.20343,M3,25.2788,0.9819293201709748,14.469160365719452,Too Hot (Hot Zone),0.488485340909735,Extreme Environment,15.07487908740896,Atmosphere Likely,0.0,Not Habitable,4.88485340909735,1.0,Rocky / Super-Earth
2772,K2-95 b,K2-95,Transit,2016,3.31,11.771875685629483,10.1346454,0.0525,,474.0,0.41,0.4,3566.0,-1.6342648120194443,,179.854,0.3246098439286159,8.422026065024465,Too Hot (Hot Zone),0.3982320821587099,Extreme Environment,21.095200217798315,Atmosphere Likely,0.0,Not Habitable,3.9823208215870993,1.0,Rocky / Super-Earth
2773,OGLE-TR-132 b,OGLE-TR-132,Transit,2004,13.45,375.02,1.689868,0.03035,,2013.0,1.305,1.32,6210.0,0.371,,2012.62,0.1541301412696944,2550.8364206153988,Too Hot (Hot Zone),0.0326250694407184,Extreme Environment,59.06645242123265,Atmosphere Likely,0.0,Not Habitable,0.326250694407184,0.0,Gas Giant (Jovian)
2774,TOI-1184 b,TOI-1184,Transit,2024,2.39,6.018658138199888,5.748433803,0.056027,,767.2569515106205,0.71,0.69,4534.0,-0.7434859053962076,,58.5946,0.4408653565993094,57.506820637448214,Too Hot (Hot Zone),0.2462208159886146,Extreme Environment,17.751117653782558,Atmosphere Likely,0.0,Not Habitable,2.462208159886146,1.0,Rocky / Super-Earth
